Buoy Placement Coordinates: 


26.945646, -80.080862

26.945693, -80.080472

26.945651, -80.080079

26.945536, -80.079732

26.945152, -80.079529

26.944854, -80.07908

26.944722, -80.078624

26.944279, -80.078384

26.944658, -80.078274

26.944063, -80.07812

The average distance from buoy-to-buoy, between the 10 buoys, is 157.08ft!
